pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,is_exoplanet
2459684.92,4.6313014,1.435,4860.0,9.34848,225.013,1078.0,10.418,177.118,5736.0,4.39,1.07,1
2458714.597,11.3246821,5.9704136,1937.582972,4.2917226,59.1706102,707.3693882,10.5954,138.591,5518.0,4.59176,0.824734,0
2459770.682,6.261169,2.0369188,4005.022808,1.3468319,6.9816945,414.5815396,12.5405,24.5209,3145.0,5.04431,0.211257,0
2458729.542,,4.6,1405.967507,3.2287724,45.1713284,661.2039892,9.76775,100.772,5544.0,4.5609,0.857648,0
2459826.54,14.4751062,1.6182484,9618.579853,8.6976173,6.5402175,407.866275,11.7819,75.5759,3841.0,4.69364,0.55035,1
2459659.674,9.6141636,3.4271882,933.6532689,3.2264735,74.7359105,749.8978043,9.99454,107.055,5477.0,4.5707,0.840608,1
2460175.867,4.9404714,1.954,455.0,2.3216,320.012,1178.0,7.9849,68.4727,6086.0,4.26269,1.13,1
2459445.893,0.9689927,2.5496309,13532.97102,17.1331258,6992.032823,2332.225901,11.4373,444.586,6430.0,4.25113,1.41398,1
2460539.055,10.338505,4.242,18162.0,11.8729,110.512,903.0,9.7525,92.3831,5336.96,4.55466,0.84,1
2458711.816,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855.0,4.68499,0.560391,0
2458712.366,1.2284388,1.9190118,1229.496513,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526.0,4.71105,0.53023,0
2460445.65,2.6998294,2.208,2798.0,4.94551,1198.41,1639.0,9.93119,114.865,6180.0,4.57956,0.92,1
2458711.411,0.581322,1.3261177,3206.601002,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446.0,4.83941,0.38621,0
2460205.647,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401,1
2460551.374,5.3987355,3.127,352.0,2.25345,335.249,1192.0,9.50898,144.166,5875.23,4.26474,1.26,1
2460351.142,1.4412175,1.666,12927.0,17.0442,1160.55,1626.0,9.84566,190.403,5672.9,4.13,1.46,0
2459663.162,3.9152737,2.562,3350.0,9.43435,311.498,1170.0,10.9458,332.648,5714.0,4.05,1.58,1
2459913.379,3.1968838,3.7533697,7958.980656,14.9685779,1843.132991,1671.124929,10.7973,388.227,6470.0,4.15,1.59715,1
2459766.963,3.9443668,4.8652146,6732.488454,14.5727196,1078.598699,1461.620826,10.8041,323.265,5494.0,3.93,1.75475,1
2458686.939,3.93034,3.667,9724.58,14.8838,815.91,,10.9873,283.32,6292.0,,1.37,0
2459764.42,4.5371361,4.042155,4199.755875,9.8153513,732.0077048,1326.626483,10.9585,319.036,5731.0,4.1,1.48668,1
2459599.131,5.929405,3.719,16410.0,,,,10.451,,,,,0
2458336.558,14.3392144,4.6064739,392.6346872,2.2963233,118.7538488,841.9410276,7.4371,57.5846,6295.7,4.438,1.1374201,1
2460419.967,2.8716983,4.668,8568.0,18.1267,4494.25,2281.0,9.823,321.376,6840.0,4.05,1.91,1
2459710.294,6.0964074,2.3632965,1142.489175,2.5856853,69.8633506,737.3642914,10.5216,90.8693,4820.4,4.6,0.731699,1
2458684.136,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,9.87278,387.708,6897.0,3.89,2.29,0
2460552.791,8.8735214,4.059,1949.0,6.0401,1064.98,1591.0,9.76577,156.338,5992.0,4.34,1.18,0
2460650.648,7.8513774,6.699,21571.0,,,,10.3018,875.061,,,,0
2459852.045,7.6869063,4.652,4500.0,23.7824,655.022,1409.0,10.0194,364.477,5147.3,,3.07,0
2459446.29,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,10.6168,543.011,5924.0,3.68,2.67,0
2458684.763,1.49861,2.871,2188.61,,90202.8,4828.0,10.6229,686.879,8590.0,4.12,,0
2458685.471,2.6796,2.771,7590.0,11.8862,823.434,1492.0,10.5742,247.975,5938.0,4.23,1.32,0
2460549.083,11.0765063,4.692,4400.0,12.8076,189.348,1033.0,10.1098,316.176,6460.0,4.0,1.86,0
2460557.801,0.6193401,1.514,1853.0,8.84136,55990.1,,9.6996,303.313,7812.5,,1.79,0
2460365.822,2.6400663,3.368,1328.0,18.2671,7719.64,2611.0,9.90482,285.36,5155.0,,2.72,0
2459820.409,2.5778717,3.472,1010.0,18.687,62241.5,4400.0,9.14819,453.744,8321.0,3.75,3.16,0
2458684.061,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,10.3332,434.962,6555.5,3.83,2.35,0
2458711.858,2.99041,3.952,1290.0,24.2511,54264.3,4252.0,10.2918,697.116,8542.0,3.66,3.56,0
2459823.854,0.890967,1.784,1100.0,2.89678,3225.32,2099.0,9.3213,73.6326,5159.2,4.5,0.87,0
2458326.905,2.1096805,2.1344043,1309.729713,3.6396725,644.2138136,1284.923458,10.8061,163.678,5673.0,4.55383,0.940806,1
2458712.26,1.19888,1.558,1169.03,20.5525,3694.96,2172.0,10.0849,1139.32,7315.0,,5.46,0
2458713.201,2.03905,2.26,430.0,6.42307,26394.8,3550.0,8.26618,301.421,9003.0,3.94,2.68,0
2460389.23,2.9424142,4.073,1400.0,9.70968,23595.1,3452.0,10.1894,339.736,6854.0,4.1,1.79,0
2460393.553,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,9.9809,52.4946,4349.3,4.62,0.67,0
2459823.091,8.0428575,9.504,18730.0,,6718.53,2522.0,8.6746,285.587,8286.0,,,0
2459819.79,4.0157492,2.706,1150.0,6.47219,669.61,1417.0,10.3599,397.905,6585.0,3.94,2.07,0
2458712.723,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,10.2835,398.627,7274.6,4.18,1.72,0
2459852.149,1.748054,2.122,670.0,,,,9.521,,,,,0
2458712.518,2.65646,2.475,773.369,12.1711,948.066,1545.0,9.08409,402.661,6135.4,3.4,3.98,0
2458712.514,2.65688,2.615,1959.88,,,,10.8823,645.841,,,,0
2459847.968,4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,9.03527,200.492,6696.0,4.08,1.8,1
2458686.467,4.03349,2.684,1530.0,23.4514,5512.68,2400.0,9.5526,1276.26,11348.0,,6.37,0
2459817.659,3.3295394,2.77,2620.0,14.3988,2238.0,1916.0,10.4806,624.639,7965.0,3.98,2.35,0
2459442.068,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,10.2115,524.29,7396.0,3.89,2.45,0
2460087.94,3.3448312,3.322,13626.0,21.2012,4468.21,2277.0,9.8787,427.678,9364.0,4.32,1.76,1
2459238.219,95.174,11.6316864,2600.061605,7.8498891,0.9938316,254.6525048,11.4881,399.017,5723.2,3.6,1.51811,1
2460651.267,8.8803281,2.71,1238.0,3.20594,60.7382,777.0,8.2929,53.6089,5555.7,4.49,0.92,1
2460612.351,28.580474,4.5139977,1081.396943,3.1455035,20.8500726,545.0001759,8.2929,53.6089,5555.7,4.49,0.920435,1
2460661.128,38.3511223,5.9120193,1029.091726,3.2843583,14.086845,494.1094771,8.2929,53.6089,5555.7,4.49,0.920435,1
2458326.034,1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,9.22978,25.1496,3794.0,4.67812,0.597007,1
2458683.69,8.5874668,5.1458902,1904.813148,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929.0,4.48275,0.987583,0
2459820.573,6.4474918,2.643,9270.0,48.9878,720.601,1443.0,9.53591,236.568,6477.6,4.13,1.69,0
2460352.578,1.4136455,1.448,2427.0,,5133.26,2358.0,10.4243,,5869.0,,,0
2460552.941,3.4040139,4.837,935.0,5.34279,81123.4,4701.0,10.0062,400.034,9622.0,4.39,1.65,0
2460637.868,13.7432169,2.73,5046.0,25.7481,176.671,1015.0,8.88797,121.182,5941.5,4.23,1.4,0
2459766.225,5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,10.7261,115.45,4965.0,4.56,0.784109,1
2459741.887,1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.606643,10.7261,115.45,4965.0,4.56,0.784109,1
2459664.027,0.8474218,0.8758764,424.3932848,1.7536544,1876.131549,1678.554981,10.7157,147.476,5300.0,4.56,0.846387,1
2459656.583,4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,10.7157,147.476,5300.0,4.56,0.846387,1
2458684.502,2.14056,2.029,355.8315803,1.83828,316.156,1174.0,10.6666,101.713,4567.0,4.39,0.84,0
2460174.637,4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,9.2205,196.852,6888.0,4.23416,1.59,1
2460551.554,4.4350025,2.252,2085.0,9.91393,6855.78,2535.0,10.1503,464.209,9706.0,4.29,1.87,0
2460556.602,1.4287976,2.93,1768.0,9.00484,165726.0,5621.0,8.78822,245.776,9224.0,4.37,1.65,0
2460393.797,0.33759,1.351,529.0,2.96097,9164.98,2725.0,10.2193,254.401,7387.0,4.39,1.37,0
2458739.599,1.67346,2.54,390.0,5.10182,19786.3,3304.0,8.63701,356.681,10445.0,4.09,2.45,0
2459821.804,2.5152549,2.386,1870.0,13.4294,4740.94,2311.0,10.2732,335.203,5915.0,3.82,2.11,0
2459036.324,0.4628844,0.5588219,4489.911922,1.3543237,64.718104,723.3961549,11.9238,14.8846,3043.0,5.09707,0.188624,1
2458739.28,0.70902,2.49,570.0,5.18865,65312.0,4453.0,10.0146,533.615,8999.0,4.05,2.36,0
2460649.217,9.6926509,2.819,1393.0,13.5133,198.127,1045.0,10.3843,615.12,6012.0,3.39,3.51,0
2460421.899,1.8286961,3.37,7283.0,21.4433,18194.7,3235.0,10.4849,244.318,6046.3,4.43,1.23,0
2459830.773,14.8626982,3.3250502,8264.219392,26.5090911,202.6095767,962.2429589,8.48216,118.59,5705.0,3.97,1.73364,0
2459850.248,2.0881134,2.307,730.0,5.41738,8383.12,2665.0,9.24102,195.858,6255.8,4.11,1.7,0
2458711.814,1.25562,2.304,290.0,2.95064,2790.4,2024.0,9.1384,158.181,5717.0,3.97,1.72,0
2459867.207,7.6047417,5.23,1200.0,6.14418,2393.29,1948.0,10.4216,516.299,9139.0,4.29,1.8,0
2459199.44,4.8173797,1.323,1800.0,1.71137,33.919,672.0,10.702,88.8838,4651.0,4.56937,0.69,0
2459877.368,5.2651271,2.463,3450.0,11.2446,2619.14,1993.0,9.25068,275.493,8728.0,4.32,1.7,0
2459850.544,6.1600888,1.67,1120.0,8.22262,143.457,964.0,10.3126,244.043,5772.0,4.07,1.55,0
2460605.039,3.8529998,3.225,8913.0,15.4014,1099.44,1604.0,9.995771,275.358,6893.4,4.22,1.57,1
2458712.069,1.06884,2.512,470.0,10.3628,32361.2,3736.0,9.8261,1013.56,9222.0,3.42,4.94,0
2459850.131,5.4561177,3.1,1360.0,5.78741,796.96,1480.0,10.4568,365.168,7465.0,4.31,1.51,0
2460582.487,1.7380504,1.496,956.0,4.42263,787.969,1476.0,10.2566,240.012,6026.0,4.16,1.45,0
2458712.053,1.99143,4.136,16745.8,,108701.0,5058.0,10.1441,4984.88,9458.2,,,0
2460561.395,5.7785318,2.348,4990.0,42.6903,2264.51,1921.0,9.624,547.399,8224.0,3.81,2.92,0
2458712.05,1.41072,2.623,500.0,8.4993,2001.09,1863.0,9.32845,305.674,5197.0,,3.84,0
2458738.896,0.44482,1.058,1610.0,10.8884,14152.2,3038.0,9.62426,285.666,7184.0,4.1,1.88,0
2459880.029,1.532703,2.698,1250.0,10.8699,26916.4,3568.0,9.5621,178.003,6023.1,4.24,1.39,0
2459880.757,0.7131492,2.428,450.0,4.89712,18159.7,3234.0,10.0009,235.218,5128.9,3.88,1.93,0
2458739.967,4.52318,5.099,25109.1,,,,8.437,324.346,,,,0
2460561.018,25.8386422,5.209,1806.0,4.31235,32.9135,667.0,10.0618,146.858,5769.0,4.43,1.03,1
2458739.522,0.78381,1.443,426.099,3.89595,9401.36,2743.0,8.95861,239.688,7842.0,4.22,1.72,0
2460606.437,4.4652986,2.502,14440.0,14.5331,259.687,1118.0,9.76031,158.979,6051.2,4.35,1.18,1
2458334.892,11.0708575,2.1937617,1149.732803,2.3337648,22.4219066,554.9934842,9.3636,42.4061,4356.0,4.53491,0.700727,1
2460605.16,2.6380089,3.55,1683.0,12.8098,26423.9,3551.0,10.3093,523.373,7495.0,3.88,2.5,0
2460610.162,2.7260173,2.703,1165.0,4.98036,4788.29,2317.0,10.4602,115.746,5256.0,4.59,0.79,0
2458712.767,2.86876,2.422,1030.0,8.48351,2571.69,1983.0,10.399,594.193,8342.0,3.9,2.65,0
2460405.443,0.5590256,0.688,660.0,4.22851,2015.68,1866.0,10.1993,248.79,,,1.35,0
2460403.663,2.958148,3.769,980.0,4.47387,4739.26,2311.0,9.44275,195.022,6294.0,4.13,1.58,0
2458712.358,0.98736,1.464,370.0,3.41784,2591.32,1987.0,10.1277,279.953,6301.3,4.07,1.69,0
2458741.729,3.99307,4.783,3892.81,6.35126,1282.52,1667.0,10.3217,102.931,4731.1,4.35,0.93,0
2458965.051,8.6795072,3.628,10160.0,24.132,578.958,1366.0,10.1799,194.993,6057.0,4.43,1.14,0
2459881.306,1.3812787,2.4,1573.0,5.91488,24595.6,3488.0,10.2107,252.396,6483.0,4.28,1.38,0
2458689.026,5.48923,3.29,910.0,11.8401,2592.62,1987.0,10.938,370.791,6004.0,4.06,1.62,0
2459658.949,7.3845072,4.531,25160.0,23.6091,514.397,,10.9828,383.166,6149.2,,1.43,0
2458684.097,0.43889,0.947,650.0,6.69456,14357.3,3049.0,10.5896,576.745,7111.0,3.91,2.32,0
2459825.345,2.3359622,6.0165684,3066.249275,18.3852989,7363.483084,2362.602031,10.7387,482.603,7577.0,4.05,2.0780001,0
2458739.88,12.64001,6.893,9458.38,,703.834,1434.0,8.4239,,5195.1,,,0
2459218.231,10.5739824,4.04,5460.0,9.43898,171.146,1007.0,11.4266,414.23,6519.0,4.36,1.27,1
2459085.391,9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.303534,7.7275,80.8994,6073.5,4.1,1.47131,1
2460661.182,4.4247042,1.318,2447.0,8.3621,465.179,1293.0,8.82374,139.484,6594.0,4.23,1.49,1
2460479.047,2.2222094,2.461,87.0,1.39527,2005.35,1864.0,8.82374,139.484,6594.0,4.23,1.49,1
2460178.671,1.0082361,1.41,228.0,1.7202,1882.94,1835.0,7.384,48.0883,5795.29,4.438,1.13,1
2459850.737,1.2168732,0.86,1240.0,3.43106,153.719,980.0,10.1917,72.7512,4634.6,4.51,0.78,1
2460447.085,1.4520486,1.339,393.0,1.404,266.85,1125.0,9.1043,32.4778,4184.0,4.57376,0.69,1
2460423.263,1.0697621,1.356,376.0,1.60037,1061.92,1590.0,9.0739,55.0135,4946.0,4.53834,0.8,1
2459827.002,3.0726434,2.2602485,10471.49497,19.9197757,2446.884871,1793.79634,8.51017,151.528,7164.0,4.25661,1.55831,1
2458684.278,0.6763235,4.916459,30.1617977,1.700035,42572.15874,3663.541941,6.76754,161.067,8475.0,3.82228,2.9486499,0
2459661.568,2.8997405,1.849,13760.0,10.0433,176.587,1015.0,10.7164,134.554,5224.0,4.55801,0.82,1
2459830.458,6.9561134,3.3628003,15989.2311,12.090823,136.9557694,872.4987884,11.2287,201.918,5387.0,4.46259,0.940037,1
2459864.064,13.001789,4.4847322,1339.583766,3.84805,90.515093,786.6834253,10.1308,155.141,5914.0,4.46,1.00826,1
2458740.962,2.7556532,3.3967282,2854.458929,6.4145519,207.2386368,967.6926252,10.9243,112.383,4993.0,4.66918,0.696945,0
2458739.001,0.78999,1.153,5750.0,1.99,5497.38,2398.0,9.76952,129.284,5558.0,4.43,1.1,0
2458747.01,12.80758,3.596,27112.7,11.4222,28.4034,643.0,10.0526,72.6157,5094.4,,0.63,0
2458691.561,11.35626,6.047,2190.0,12.9372,1493.65,1731.0,10.8475,504.976,6314.0,3.87,2.14,0
2458711.558,0.6412558,1.1161082,1029.534833,4.841202,10373.51921,2573.956947,11.6459,435.255,5854.65,4.1262,1.47292,0
2460155.871,2.3109689,3.4303821,6829.42365,17.30428,4324.035454,2068.197749,9.77486,298.109,6371.0,3.94807,1.95411,1
2460549.311,7.4341456,2.424,701.0,1.97737,48.0098,733.0,8.3879,41.1706,5064.0,4.57887,0.78,1
2460554.586,2.650232,2.03,6449.0,15.9327,1454.53,1720.0,7.79824,148.925,7400.0,4.11,1.94,1
2460660.183,18.840891,5.765,331.0,2.00342,94.5008,868.0,8.69378,103.297,6093.0,4.32207,1.22,1
2460641.84,5.1396666,0.8991981,769.5996824,2.259057,143.9144538,883.3765229,10.3237,110.513,5374.0,5.96065,0.815924,1
2460632.102,9.4280902,1.377,799.0,2.49195,25.1545,623.0,10.3237,110.513,5374.0,5.96065,0.82,1
2460638.546,27.6438617,5.321,560.0,3.68027,68.4355,801.0,9.98671,230.306,5873.0,4.043,1.62,1
2460011.551,6.267832,2.789,321.0,1.99779,203.434,1052.0,5.1054,18.2702,5950.0,4.438,1.15,1
2459768.708,0.4090681,0.6165726,1281.229467,1.1833779,207.0242436,967.4422529,12.4934,41.1659,3328.0,4.91612,0.308799,1
2460623.585,23.5407467,4.025,956.0,2.11441,16.8576,564.0,9.9377,85.8034,5236.0,4.63898,0.75,1
2458711.369,0.4702719,1.3258819,209.49313,1.4344026,5028.626285,2147.7419,10.1522,125.463,5466.0,4.48625,0.92499,1
2458684.363,1.2273079,4.8114753,66.4147779,3.6075647,10396.96413,2575.410049,8.1033,309.2709,6906.0,4.438,4.12041,0
2459857.186,8.0970819,3.127852,4723.072438,2.6354043,5.3632275,388.1291894,13.1717,73.3345,3391.0,4.84373,0.381586,1
2458713.009,,3.417725,2167.320737,3.492429,1.3124685,272.9870031,10.745,56.3228,5780.0,4.64751,0.604385,0
2459662.336,2.0439268,1.008937,465.1929875,1.0924808,44.9492524,660.3898166,10.0306,22.4467,3407.0,4.7606,0.473603,1
2460348.108,16.5379864,2.796,608.0,2.51948,53.0216,751.0,8.9989,91.9362,5781.0,4.43068,1.03,1
2459731.359,11.0619937,1.7587777,3249.116433,1.6184944,2.0225025,304.152939,12.295,30.5212,3248.0,4.95407,0.275364,1
2460660.409,6.5886877,1.678,852.0,2.12746,28.9612,646.0,10.1426,78.7415,4920.0,4.64,0.71,1
2460583.435,4.3135263,1.874,274.0,1.17405,142.833,963.0,10.1426,78.7415,4920.0,4.64,0.71,1
2460544.753,18.712253,6.475,6066.0,10.3984,171.765,1008.0,8.0417,80.6665,6125.0,4.29,1.27,1
2460610.064,2.7759678,3.074,13613.0,15.4018,1597.59,1761.0,10.374,226.637,6140.0,4.32,1.24,1
2458765.546,9.155934,3.1412022,908.2412562,2.4949092,66.1504006,727.3657867,10.1583,101.358,5219.0,4.55718,0.82204,0
2459080.903,6.30556,2.946,860.0,,,,10.7124,739.632,,,,0
2458765.265,6.8424983,3.3079378,8029.880305,16.4578474,215.5002138,977.1959895,9.9176,150.102,5766.0,4.438,1.1282001,0
2460338.523,2.1779407,2.098,110.0,1.28228,759.183,1462.0,5.8961,27.0498,5801.89,4.25132,1.26,1
2459856.144,2.8791023,2.7497683,11426.61701,12.0920506,693.2320081,1308.697887,12.0401,367.658,5583.0,4.33946,1.1145999,1
2459717.423,1.4200248,1.431,23730.0,12.5242,382.328,1231.0,11.8478,185.615,4910.0,4.57248,0.77,1
2458766.989,5.9711357,1.5478671,1437.108603,1.8721145,18.0882455,525.9795517,10.5977,37.4418,3834.0,4.74552,0.490737,1
2459450.356,15.5324385,1.7640717,2937.495321,2.013576,2.1399188,308.4743596,10.8858,24.7399,3382.0,4.85532,0.369306,1
2459448.308,1.880531,1.1911684,1214.006659,1.4548629,35.7280633,623.5511988,10.8858,24.7399,3382.0,4.85532,0.369306,1
2460606.252,3.0929386,0.8776502,254.2319025,1.2815317,192.9304989,950.5390679,4.6278,6.53127,4884.29,4.59034,0.750598,1
2460599.497,6.7650398,1.421,269.0,1.39215,64.6487,789.0,4.6278,6.53127,4884.29,4.59034,0.75,1
2460185.366,3.4231002,2.4377583,8643.101646,35.4084057,3086.112933,1900.958795,11.8999,820.079,5620.9,3.6,2.6126101,0
2459883.444,2.5272822,1.265861,1847.487224,2.2007181,45.3608214,661.896336,11.4752,51.9503,3624.0,4.74607,0.49012,1
2460221.503,20.7724316,5.508,1415.0,3.91576,209.722,1060.0,8.5725,67.5478,5625.56,4.46798,0.97,1
2459462.517,52.5637056,6.5,1193.0,3.28372,14.3711,542.0,8.5725,67.5478,5625.56,4.46798,0.97,1
2459885.569,6.3634106,2.692302,2368.695203,4.4784698,110.0200699,826.0146095,10.5508,121.84,5103.0,4.50257,0.859483,1
2460608.852,5.2544884,2.898,567.0,2.1916,284.941,1144.0,8.297,67.6203,5958.0,4.48217,0.99,1
2458765.042,5.222621,4.693629,15867.99202,3.7216015,2.7908584,329.6508495,14.1431,83.8106,3453.0,4.95337,0.275946,0
2460610.037,1.2174936,2.57,6969.0,12.9438,5165.92,2361.0,10.2242,268.43,6596.04,4.2467,1.46,1
2459855.932,2.7324809,2.2139341,9548.280601,18.2785375,2531.133554,1809.041438,10.6496,370.284,6695.0,4.17494,1.61271,1
2459982.236,10.1802014,4.613,11500.0,12.3422,261.013,1119.0,10.2042,152.892,5623.0,4.4,1.04,1
2460319.94,16.6828999,1.804,2054.0,17.1854,15.2595,550.0,10.364,531.96,6423.0,3.74,2.63,0
2458327.329,4.86709,3.103,4210.0,7.42915,435.152,1272.0,11.7835,395.257,5814.3,4.34,1.15,1
2459855.711,3.354053,1.8984151,6389.17128,,11694.66279,2652.263542,8.7514,893.093,8181.0,,,0
2460422.846,2.1853174,1.656,1168.0,14.8742,2412.11,1952.0,10.3209,1026.12,8332.0,3.54,4.02,0
2459844.553,5.0037857,4.154,1950.0,6.77338,2812.53,2028.0,10.4935,209.69,6109.0,4.42,1.09,0
2460422.616,1.1623941,1.266,1099.0,8.21669,1464.16,1723.0,10.2108,368.134,5843.7,3.82,2.23,0
2459673.207,2.9551881,1.361,230.0,5.60201,158.866,989.0,8.8052,386.266,5054.0,,6.17,0
2459635.537,0.2666485,1.075,230.0,1.30468,3064.12,2072.0,9.9592,44.3531,4154.0,4.53,0.71,0
2458684.887,23.28798,3.462,120.0,14.6492,11.0443,507.0,5.28906,110.923,5047.0,,8.95,0
2458683.443,0.4721054,1.6995515,45.2185132,1.3988866,47943.42142,3774.000953,8.07023,160.832,7269.0,4.08,1.93752,0
2458690.049,6.98301,3.472,270.0,13.6402,148.818,973.0,8.2285,411.532,5118.0,,8.4,0
2458765.228,0.86673,1.089,662.925,3.54647,1519.96,1739.0,9.76119,163.083,5904.0,4.31,1.25,0
2460602.632,5.147905,5.405,3710.0,18.0411,1594.76,1760.0,9.7116,371.414,6064.0,3.57,2.9,1
2459856.417,5.0267996,2.754044,6358.00607,12.9814741,853.1354811,1378.396782,10.3002,278.514,6434.0,4.21,1.4782799,1
2459879.808,2.6277641,2.997,490.0,,1344.6,1687.0,8.706101,1610.79,3294.0,,,0
2458743.871,10.82661,6.877,5890.0,11.5303,760.667,1463.0,10.0478,78.3164,5113.0,4.71,0.68,0
2460422.206,0.8165295,2.294,468.0,4.12435,136662.0,5356.0,9.95717,405.174,8911.0,4.26,1.85,0
2459836.924,1.4014167,3.661,2730.0,11.8932,81940.9,4713.0,9.6788,265.402,8014.0,4.32,1.6,0
2458740.859,4.95898,1.831,230.232,,12.992,528.0,7.8165,2509.86,3295.0,,,0
2459995.646,5.8574075,5.8548029,6489.730235,13.8892762,750.9220273,1335.11434,10.9031,336.267,5982.9,4.03,1.67987,1
2460422.257,1.4147363,2.429,990.0,,1283.11,1667.0,10.1871,89.156,4980.0,,,0
2459882.025,1.077774,2.682,2680.0,10.1773,61535.5,4387.0,10.4089,351.079,7274.0,4.25,1.58,0
2459847.781,2.7536237,2.39,1460.0,11.1685,529.9,2565.0,10.4824,387.982,5647.0,3.68,2.41,0
2459881.653,1.6534102,3.102,600.0,6.07704,58331.7,4329.0,10.2347,289.116,6928.0,4.29,1.46,0
2460406.048,1.2456423,1.354,691.0,3.80598,1370.47,1695.0,9.98645,231.273,6194.0,4.16,1.5,0
2459826.908,3.4272549,5.9083927,569.4677099,7.7503736,2690.614003,1836.88767,9.27116,236.734,6338.0,3.9,2.0707099,0
2460423.071,10.9115374,3.269,1039.0,18.4382,17372.4,3198.0,9.8115,705.851,9195.0,3.75,3.37,0
2458738.93,0.46741,1.25,1592.12,7.77804,137211.0,5361.0,8.41718,195.542,7960.5,4.23,1.77,0
2459878.867,2.1575124,2.236,550.0,11.8527,4213.12,2244.0,10.471,852.233,8326.0,3.58,3.87,0
2460423.101,1.577609,1.646,1055.0,9.73924,2982.64,2058.0,9.42218,431.14,7856.0,3.78,2.91,0
2458326.05,1.59782,1.49,1713.69,3.59995,955.676,1548.0,11.0264,137.504,5037.6,4.72,0.79,0
2458764.825,1.23852,3.138,440.0,7.11712,9304.06,2736.0,10.1975,500.543,6524.0,3.5,3.4,0
2460422.249,1.1025238,2.321,2919.0,15.8737,132458.0,5314.0,10.381,544.233,9218.0,4.21,2.0,0
2459854.931,1.597226,5.3721722,3834.126062,,1397.01432,1559.26512,10.262,,,,,0
2458764.844,1.76589,3.807,730.0,4.06597,6579.97,2509.0,10.2866,275.906,6221.0,4.13,1.55,0
2458765.476,1.36991,4.156,1170.0,11.8886,18625.3,3254.0,7.5586,242.006,7339.8,3.56,3.64,0
2458768.569,3.66505,2.346,910.0,7.19016,555.083,1352.0,10.4433,337.288,6370.0,3.81,2.32,0
2460449.201,2.0560153,2.773,17453.0,17.2767,1899.83,1839.0,10.377,247.054,6485.0,4.37,1.24,1
2460418.994,2.25505,3.034,658.0,,,,9.599,184.762,,,,0
2459854.415,1.902606,2.3653693,8984.989727,19.576504,17123.0055,2917.526091,8.75127,225.888,9918.0,4.32,1.82241,1
2458981.242,1.0960111,3.167,2150.0,9.05714,14474.6,,10.1914,294.851,6083.0,,1.58,0
2458327.923,7.00776,2.68,3666.99,8.1288,302.511,1161.0,11.3569,376.849,6347.0,4.23,1.22,0
2459878.512,6.1461734,5.386,1034.0,6.96236,8177.52,2649.0,9.68805,196.55,6153.0,4.15,1.5,0
2459905.398,4.1812866,4.394,4280.0,15.448,1049.28,1585.0,9.78876,317.752,6146.0,3.78,2.31,0
2459739.799,2.9798592,2.737,580.0,4.92227,8878.81,2704.0,9.39575,303.976,9024.0,4.24,1.89,0
2458738.95,6.72694,2.649,1070.0,5.19273,264.81,1123.0,10.3197,305.758,6745.0,4.23,1.53,0
2459837.025,10.9554897,6.772,370.0,22.7316,20081.6,3316.0,9.1325,792.79,8522.0,,6.79,0
2460421.694,0.6171788,1.433,519.0,7.26341,18771.3,3260.0,10.3202,799.447,9603.0,3.83,3.14,0
2460421.873,1.5309799,1.37,654.0,6.01061,1124.09,1613.0,9.693811,320.06,6298.0,3.77,2.38,0
2458764.941,0.8229,2.068,2660.0,,59083.0,4343.0,10.4049,969.594,8078.0,3.8,,0
2458764.794,0.50261,1.127,1120.0,6.28067,15525.5,,9.9475,257.461,6941.0,,1.67,0
2458764.817,1.41853,2.728,560.0,3.93221,6293.46,2481.0,9.867621,241.204,6329.0,4.08,1.68,0
2459906.578,6.5344463,2.774,3240.0,15.3823,982.822,1559.0,10.4397,694.491,7715.3,3.96,2.67,0
2459882.951,2.013653,2.1214907,822.8974252,9.0269074,38859.71273,3580.920225,10.3654,795.905,10310.0,4.01,2.67713,0
